,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(5, 0)","(5, 1)","(5, 2)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(5, 7)","(5, 8)","(5, 9)","(6, 0)","(6, 1)","(6, 2)","(6, 3)","(6, 4)","(6, 5)","(6, 6)","(6, 7)","(6, 8)","(6, 9)","(7, 0)","(7, 1)","(7, 2)","(7, 3)","(7, 4)","(7, 5)","(7, 6)","(7, 7)","(7, 8)","(7, 9)","(8, 0)","(8, 1)","(8, 2)","(8, 3)","(8, 4)","(8, 5)","(8, 6)","(8, 7)","(8, 8)","(8, 9)","(9, 0)","(9, 1)","(9, 2)","(9, 3)","(9, 4)","(9, 5)","(9, 6)","(9, 7)","(9, 8)","(9, 9)"
0,49251,49350,49404,49659,49818,49263,49701,49272,49416,48732,50559,50940,50973,50709,50607,50451,50640,50586,50907,50052,50427,50424,50514,50361,50745,50319,50877,50280,50280,49830,50103,50793,50415,50814,50424,50421,50664,50232,50925,49773,50280,50925,50547,50970,50457,50319,50577,50295,50928,49698,50352,50598,50643,50556,50700,50373,50541,50388,50475,49692,50448,50955,50550,50823,50286,50382,50640,50472,50826,49749,49899,49983,50037,50346,50586,49950,50370,50007,50016,49380,50526,50811,50982,50721,50388,50418,50667,50562,50871,50037,50175,50169,50280,50145,50490,50028,50277,49941,50145,49494
